split,date,feature_set,model,seed,gross_excess_return,net_excess_return,turnover
3,2026-02-03,base_plus_crowding,elastic_logistic_c1_l25,0,-0.02463825739744937,-0.025338257397449368,0.7
3,2026-02-10,base_plus_crowding,elastic_logistic_c1_l25,0,0.012572261545385868,0.011672261545385868,0.9
3,2026-02-18,base_plus_crowding,elastic_logistic_c1_l25,0,0.0003295911455691446,-0.0006704088544308554,1.0
3,2026-01-27,base_plus_crowding,ridge_logistic_c01,0,-0.06826274088623387,-0.06926274088623387,1.0
3,2026-02-03,base_plus_crowding,ridge_logistic_c01,0,-0.02463825739744937,-0.025338257397449368,0.7
3,2026-02-10,base_plus_crowding,ridge_logistic_c01,0,0.012572261545385866,0.011672261545385866,0.9
3,2026-02-18,base_plus_crowding,ridge_logistic_c01,0,0.00032959114556914415,-0.0006704088544308559,1.0
3,2026-01-27,base_plus_crowding,tanh_mlp_16_8,442,-0.057800392393727765,-0.058800392393727766,1.0
3,2026-02-03,base_plus_crowding,tanh_mlp_16_8,442,-0.03107007679680609,-0.03207007679680609,1.0
3,2026-02-10,base_plus_crowding,tanh_mlp_16_8,442,-0.01830491557445337,-0.01920491557445337,0.9
3,2026-02-18,base_plus_crowding,tanh_mlp_16_8,442,-0.00172983784226198,-0.00222983784226198,0.5
3,2026-01-27,base_plus_crowding,tanh_mlp_16_8,2025,-0.04944630931469779,-0.05044630931469779,1.0
3,2026-02-03,base_plus_crowding,tanh_mlp_16_8,2025,-0.0052042297815974355,-0.006104229781597435,0.9
3,2026-02-10,base_plus_crowding,tanh_mlp_16_8,2025,-0.019019687566206922,-0.01981968756620692,0.8
3,2026-02-18,base_plus_crowding,tanh_mlp_16_8,2025,-0.010676175607937096,-0.011376175607937095,0.7
3,2026-01-27,base_plus_crowding,tanh_mlp_16_8,9001,-0.024977204126192837,-0.025977204126192838,1.0
3,2026-02-03,base_plus_crowding,tanh_mlp_16_8,9001,-0.03749390566389278,-0.03849390566389278,1.0
3,2026-02-10,base_plus_crowding,tanh_mlp_16_8,9001,-0.011268270540807156,-0.012168270540807156,0.9
3,2026-02-18,base_plus_crowding,tanh_mlp_16_8,9001,-0.009713949112814209,-0.01021394911281421,0.5
3,2026-01-27,base_plus_regime,elastic_logistic_c1_l25,0,-0.0560205649943958,-0.0570205649943958,1.0
3,2026-02-03,base_plus_regime,elastic_logistic_c1_l25,0,-0.009348268162682272,-0.010248268162682272,0.9
