split,date,feature_set,model,seed,auc,brier
4,2026-03-11,base_only,elastic_logistic_c1_l25,0,0.4479645693979933,0.2644509379515
4,2026-03-12,base_only,elastic_logistic_c1_l25,0,0.6038182707703256,0.24813020264732472
4,2026-03-13,base_only,elastic_logistic_c1_l25,0,0.5589974354103343,0.2581950795418804
4,2026-03-16,base_only,elastic_logistic_c1_l25,0,0.5310031618281115,0.2561812998378209
4,2026-03-17,base_only,elastic_logistic_c1_l25,0,0.38641196789222015,0.2615367326155868
4,2026-03-18,base_only,elastic_logistic_c1_l25,0,0.4047722730267198,0.2507425108090647
4,2026-03-19,base_only,elastic_logistic_c1_l25,0,0.42565866660591634,0.25663218616912103
4,2026-03-20,base_only,elastic_logistic_c1_l25,0,0.41280794821075345,0.25618296934680634
4,2026-03-23,base_only,elastic_logistic_c1_l25,0,0.3869131710497718,0.2654324315228634
4,2026-03-24,base_only,elastic_logistic_c1_l25,0,0.5263977054173938,0.2499541186737654
4,2026-02-25,base_only,ridge_logistic_c01,0,0.5032115616218387,0.2520432748346308
4,2026-02-26,base_only,ridge_logistic_c01,0,0.5840001966785903,0.25632737210624396
4,2026-02-27,base_only,ridge_logistic_c01,0,0.5290969354488154,0.26030868555935843
4,2026-03-02,base_only,ridge_logistic_c01,0,0.5539835028792144,0.25996148958384374
4,2026-03-03,base_only,ridge_logistic_c01,0,0.5670518518518518,0.26260583329304893
4,2026-03-04,base_only,ridge_logistic_c01,0,0.5483534179186353,0.26602150841122474
4,2026-03-05,base_only,ridge_logistic_c01,0,0.4310058110203853,0.2705247775599318
4,2026-03-06,base_only,ridge_logistic_c01,0,0.5276075376596597,0.2654446464874725
4,2026-03-09,base_only,ridge_logistic_c01,0,0.4236832986832987,0.26674069671370976
4,2026-03-10,base_only,ridge_logistic_c01,0,0.39876781543448203,0.26098522454710427
4,2026-03-11,base_only,ridge_logistic_c01,0,0.44851327341137126,0.26444322793434955
4,2026-03-12,base_only,ridge_logistic_c01,0,0.6034958192492439,0.24814178398025444
4,2026-03-13,base_only,ridge_logistic_c01,0,0.5593417553191489,0.25818748306979444
4,2026-03-16,base_only,ridge_logistic_c01,0,0.530911181373958,0.256180128792517
4,2026-03-17,base_only,ridge_logistic_c01,0,0.3869282491917739,0.26153332874264673
4,2026-03-18,base_only,ridge_logistic_c01,0,0.40432564008084054,0.25075624004574865
4,2026-03-19,base_only,ridge_logistic_c01,0,0.4263762800287046,0.2566378786616545
4,2026-03-20,base_only,ridge_logistic_c01,0,0.41290909908289875,0.2561962016153745
4,2026-03-23,base_only,ridge_logistic_c01,0,0.3870490110845468,0.26544263964861775
4,2026-03-24,base_only,ridge_logistic_c01,0,0.5261753621416104,0.2499677886626615
4,2026-02-25,base_only,tanh_mlp_16_8,442,0.5257259467416031,0.2502798301091724
4,2026-02-26,base_only,tanh_mlp_16_8,442,0.6282037098499097,0.25159752964034815
4,2026-02-27,base_only,tanh_mlp_16_8,442,0.6193083025429256,0.25597997013972634
4,2026-03-02,base_only,tanh_mlp_16_8,442,0.5797054287695071,0.2591331076624877
4,2026-03-03,base_only,tanh_mlp_16_8,442,0.5404148148148148,0.26280361378965417
4,2026-03-04,base_only,tanh_mlp_16_8,442,0.5217745217745218,0.26892599451560967
4,2026-03-05,base_only,tanh_mlp_16_8,442,0.38778751471440054,0.2790944567437936
4,2026-03-06,base_only,tanh_mlp_16_8,442,0.38205223666876686,0.27518530799350127
4,2026-03-09,base_only,tanh_mlp_16_8,442,0.39773908523908524,0.2727542169844098
4,2026-03-10,base_only,tanh_mlp_16_8,442,0.4446589446589447,0.26408257367074534
4,2026-03-11,base_only,tanh_mlp_16_8,442,0.49498327759197325,0.26496250248639264
4,2026-03-12,base_only,tanh_mlp_16_8,442,0.5817581391211528,0.24521616707698068
4,2026-03-13,base_only,tanh_mlp_16_8,442,0.5693151595744681,0.2564230286163187
4,2026-03-16,base_only,tanh_mlp_16_8,442,0.5565392354124749,0.25487952942544295
4,2026-03-17,base_only,tanh_mlp_16_8,442,0.46433356688915933,0.2648093655351713
4,2026-03-18,base_only,tanh_mlp_16_8,442,0.4281535077434987,0.25698500475529384
4,2026-03-19,base_only,tanh_mlp_16_8,442,0.41053183128111076,0.2646224257838066
4,2026-03-20,base_only,tanh_mlp_16_8,442,0.3675597914044237,0.2656871746915152
4,2026-03-23,base_only,tanh_mlp_16_8,442,0.3679227341882199,0.2715086143271591
4,2026-03-24,base_only,tanh_mlp_16_8,442,0.4386165801380752,0.25438286146827027
4,2026-02-25,base_only,tanh_mlp_16_8,2025,0.4825928899594094,0.25298720788363777
4,2026-02-26,base_only,tanh_mlp_16_8,2025,0.5422551658860985,0.25496138213837943
4,2026-02-27,base_only,tanh_mlp_16_8,2025,0.5081096500760705,0.2609007287380679
4,2026-03-02,base_only,tanh_mlp_16_8,2025,0.4506571966213444,0.2629326510723764
4,2026-03-03,base_only,tanh_mlp_16_8,2025,0.49207407407407405,0.2638900950651651
4,2026-03-04,base_only,tanh_mlp_16_8,2025,0.4553449770841075,0.2690670218637113
4,2026-03-05,base_only,tanh_mlp_16_8,2025,0.45417515274949083,0.2736657676968831
4,2026-03-06,base_only,tanh_mlp_16_8,2025,0.456813104988831,0.26864869924313695
4,2026-03-09,base_only,tanh_mlp_16_8,2025,0.49969681219681217,0.2649462078900736
4,2026-03-10,base_only,tanh_mlp_16_8,2025,0.540623957290624,0.2558677241484731
4,2026-03-11,base_only,tanh_mlp_16_8,2025,0.52734375,0.25825746472862676
4,2026-03-12,base_only,tanh_mlp_16_8,2025,0.5037026329834549,0.24972865949080314
4,2026-03-13,base_only,tanh_mlp_16_8,2025,0.4914394946808511,0.2555982197663242
4,2026-03-16,base_only,tanh_mlp_16_8,2025,0.4881057775222765,0.2546125321546434
4,2026-03-17,base_only,tanh_mlp_16_8,2025,0.4880702142567393,0.2576015418643883
4,2026-03-18,base_only,tanh_mlp_16_8,2025,0.4718900389687245,0.25484991345439
4,2026-03-19,base_only,tanh_mlp_16_8,2025,0.413971819434794,0.2603842298359504
4,2026-03-20,base_only,tanh_mlp_16_8,2025,0.48981747887070676,0.2564043286857093
4,2026-03-23,base_only,tanh_mlp_16_8,2025,0.5558166702890676,0.2566740944647296
4,2026-03-24,base_only,tanh_mlp_16_8,2025,0.4691443119031473,0.2541436522989049
4,2026-02-25,base_only,tanh_mlp_16_8,9001,0.5734867746108212,0.24803290200660982
4,2026-02-26,base_only,tanh_mlp_16_8,9001,0.5800789172843603,0.2531117822797191
4,2026-02-27,base_only,tanh_mlp_16_8,9001,0.5852260378178656,0.2567189072421247
4,2026-03-02,base_only,tanh_mlp_16_8,9001,0.4992147596881676,0.2591915453693738
4,2026-03-03,base_only,tanh_mlp_16_8,9001,0.5159555555555555,0.2638196102215422
4,2026-03-04,base_only,tanh_mlp_16_8,9001,0.45539806409371625,0.2701720495092864
4,2026-03-05,base_only,tanh_mlp_16_8,9001,0.37108316672583574,0.280739333194533
4,2026-03-06,base_only,tanh_mlp_16_8,9001,0.39924967065696776,0.2782487312404338
4,2026-03-09,base_only,tanh_mlp_16_8,9001,0.4216331716331716,0.2723323956492477
4,2026-03-10,base_only,tanh_mlp_16_8,9001,0.4466251966251966,0.2645033343754174
4,2026-03-11,base_only,tanh_mlp_16_8,9001,0.4665421195652174,0.2660824230266214
4,2026-03-12,base_only,tanh_mlp_16_8,9001,0.5386052303860522,0.24883803999436907
4,2026-03-13,base_only,tanh_mlp_16_8,9001,0.5073613221884499,0.2584121762133576
4,2026-03-16,base_only,tanh_mlp_16_8,9001,0.5472262144294338,0.25417783196965577
4,2026-03-17,base_only,tanh_mlp_16_8,9001,0.5159002347850672,0.25959935347507546
4,2026-03-18,base_only,tanh_mlp_16_8,9001,0.48210676760571247,0.25375722555521607
4,2026-03-19,base_only,tanh_mlp_16_8,9001,0.4468909113690469,0.26143885036359243
4,2026-03-20,base_only,tanh_mlp_16_8,9001,0.49181801834202477,0.25810394303517
4,2026-03-23,base_only,tanh_mlp_16_8,9001,0.5511030210823734,0.2594631026698449
4,2026-03-24,base_only,tanh_mlp_16_8,9001,0.5088214694667097,0.2514733439865743
4,2026-02-25,base_plus_crowding,elastic_logistic_c1_l25,0,0.49492617868772026,0.252224333393065
4,2026-02-26,base_plus_crowding,elastic_logistic_c1_l25,0,0.5878354291895613,0.25618599439460854
4,2026-02-27,base_plus_crowding,elastic_logistic_c1_l25,0,0.5221962616822431,0.2603479340551262
4,2026-03-02,base_plus_crowding,elastic_logistic_c1_l25,0,0.5574923244528078,0.25961622837307063
4,2026-03-03,base_plus_crowding,elastic_logistic_c1_l25,0,0.5680148148148148,0.2623078437526205
4,2026-03-04,base_plus_crowding,elastic_logistic_c1_l25,0,0.5516625081842473,0.2658152952332958
4,2026-03-05,base_plus_crowding,elastic_logistic_c1_l25,0,0.4245034473738299,0.27073702529928884
4,2026-03-06,base_plus_crowding,elastic_logistic_c1_l25,0,0.5309152872444011,0.2654291360023883
4,2026-03-09,base_plus_crowding,elastic_logistic_c1_l25,0,0.424506237006237,0.26673410245870843
4,2026-03-10,base_plus_crowding,elastic_logistic_c1_l25,0,0.38983030649697326,0.2609217107947608
4,2026-03-11,base_plus_crowding,elastic_logistic_c1_l25,0,0.4285247700668896,0.2644590007741334
4,2026-03-12,base_plus_crowding,elastic_logistic_c1_l25,0,0.6025951787938089,0.24795221719813323
4,2026-03-13,base_plus_crowding,elastic_logistic_c1_l25,0,0.5592467705167173,0.25788599781984334
4,2026-03-16,base_plus_crowding,elastic_logistic_c1_l25,0,0.5254613394653637,0.25610898718371344
4,2026-03-17,base_plus_crowding,elastic_logistic_c1_l25,0,0.39933129279295887,0.26123778419344856
4,2026-03-18,base_plus_crowding,elastic_logistic_c1_l25,0,0.42650096584374547,0.2503404725800516
4,2026-03-19,base_plus_crowding,elastic_logistic_c1_l25,0,0.42789124169903525,0.2564838631065842
4,2026-03-20,base_plus_crowding,elastic_logistic_c1_l25,0,0.4410065635677036,0.25564871604136613
4,2026-03-23,base_plus_crowding,elastic_logistic_c1_l25,0,0.39519941317104973,0.2653238248841409
4,2026-03-24,base_plus_crowding,elastic_logistic_c1_l25,0,0.5165590154639748,0.25015394131184066
4,2026-02-25,base_plus_crowding,ridge_logistic_c01,0,0.49464739729693563,0.2522382398398318
4,2026-02-26,base_plus_crowding,ridge_logistic_c01,0,0.5880935698393381,0.2561845854499955
4,2026-02-27,base_plus_crowding,ridge_logistic_c01,0,0.5221283416648554,0.26035225535206175
4,2026-03-02,base_plus_crowding,ridge_logistic_c01,0,0.5583836783202932,0.25959601816453043
4,2026-03-03,base_plus_crowding,ridge_logistic_c01,0,0.5687555555555555,0.2622895148613833
4,2026-03-04,base_plus_crowding,ridge_logistic_c01,0,0.5521402912707261,0.2658012834972544
4,2026-03-05,base_plus_crowding,ridge_logistic_c01,0,0.42482109157495473,0.2707296335428315
4,2026-03-06,base_plus_crowding,ridge_logistic_c01,0,0.5312732688011914,0.2654080808365853
4,2026-03-09,base_plus_crowding,ridge_logistic_c01,0,0.4247805497805498,0.2667264975651514
4,2026-03-10,base_plus_crowding,ridge_logistic_c01,0,0.39075980742647415,0.26091503579165237
4,2026-03-11,base_plus_crowding,ridge_logistic_c01,0,0.42908653846153844,0.26445417959128936
4,2026-03-12,base_plus_crowding,ridge_logistic_c01,0,0.6026952499555239,0.24794161885257765
4,2026-03-13,base_plus_crowding,ridge_logistic_c01,0,0.5593773746200608,0.2578695555182077
4,2026-03-16,base_plus_crowding,ridge_logistic_c01,0,0.5250704225352112,0.2561011911326162
4,2026-03-17,base_plus_crowding,ridge_logistic_c01,0,0.4005482415704785,0.2612130141617557
4,2026-03-18,base_plus_crowding,ridge_logistic_c01,0,0.4276510456793845,0.2503216431454477
4,2026-03-19,base_plus_crowding,ridge_logistic_c01,0,0.42789124169903525,0.25647874140063903
4,2026-03-20,base_plus_crowding,ridge_logistic_c01,0,0.4420293112749506,0.2556322228094102
4,2026-03-23,base_plus_crowding,ridge_logistic_c01,0,0.39522658117800474,0.2653177530788642
4,2026-03-24,base_plus_crowding,ridge_logistic_c01,0,0.5152138386454848,0.2501796994186224
4,2026-02-25,base_plus_crowding,tanh_mlp_16_8,442,0.5658035594807975,0.2480037250461792
4,2026-02-26,base_plus_crowding,tanh_mlp_16_8,442,0.630281127460019,0.2511111797838053
4,2026-02-27,base_plus_crowding,tanh_mlp_16_8,442,0.647277765703108,0.25406226936968856
4,2026-03-02,base_plus_crowding,tanh_mlp_16_8,442,0.5731546852671939,0.2576537169653943
4,2026-03-03,base_plus_crowding,tanh_mlp_16_8,442,0.5628444444444445,0.26042284356664197
4,2026-03-04,base_plus_crowding,tanh_mlp_16_8,442,0.5396825396825397,0.2651748219226569
4,2026-03-05,base_plus_crowding,tanh_mlp_16_8,442,0.46331209477008173,0.27193941221327
4,2026-03-06,base_plus_crowding,tanh_mlp_16_8,442,0.42362105504324415,0.2681709434488092
4,2026-03-09,base_plus_crowding,tanh_mlp_16_8,442,0.4088704088704089,0.2681527573444
4,2026-03-10,base_plus_crowding,tanh_mlp_16_8,442,0.4636064636064636,0.2597379362121428
4,2026-03-11,base_plus_crowding,tanh_mlp_16_8,442,0.49823630852842804,0.26071601797302313
4,2026-03-12,base_plus_crowding,tanh_mlp_16_8,442,0.5235278420209927,0.24884130822547434
4,2026-03-13,base_plus_crowding,tanh_mlp_16_8,442,0.527830547112462,0.2540911446022712
4,2026-03-16,base_plus_crowding,tanh_mlp_16_8,442,0.5216556481747628,0.25400255335562805
4,2026-03-17,base_plus_crowding,tanh_mlp_16_8,442,0.4655136384309965,0.26170306694262196
4,2026-03-18,base_plus_crowding,tanh_mlp_16_8,442,0.4822742549604171,0.2537478290723154
4,2026-03-19,base_plus_crowding,tanh_mlp_16_8,442,0.4509232153637616,0.25871501336417746
4,2026-03-20,base_plus_crowding,tanh_mlp_16_8,442,0.47328493076784756,0.25761988910223865
4,2026-03-23,base_plus_crowding,tanh_mlp_16_8,442,0.47379645729189307,0.2621305867837718
4,2026-03-24,base_plus_crowding,tanh_mlp_16_8,442,0.48666496203488563,0.25115465840100815
4,2026-02-25,base_plus_crowding,tanh_mlp_16_8,2025,0.5551318078415629,0.248468346567867
4,2026-02-26,base_plus_crowding,tanh_mlp_16_8,2025,0.6399183783850229,0.2495063341326285
4,2026-02-27,base_plus_crowding,tanh_mlp_16_8,2025,0.6438410128232994,0.2523543554738475
4,2026-03-02,base_plus_crowding,tanh_mlp_16_8,2025,0.650306314463985,0.2531947556857685
4,2026-03-03,base_plus_crowding,tanh_mlp_16_8,2025,0.5948,0.26152772072667235
4,2026-03-04,base_plus_crowding,tanh_mlp_16_8,2025,0.5404965404965405,0.2695417357379763
4,2026-03-05,base_plus_crowding,tanh_mlp_16_8,2025,0.4221491432949046,0.27969514620096936
4,2026-03-06,base_plus_crowding,tanh_mlp_16_8,2025,0.4373102697749012,0.27579705774669044
4,2026-03-09,base_plus_crowding,tanh_mlp_16_8,2025,0.373541811041811,0.278300643906217
4,2026-03-10,base_plus_crowding,tanh_mlp_16_8,2025,0.4181562514895848,0.26569518068706716
4,2026-03-11,base_plus_crowding,tanh_mlp_16_8,2025,0.45390886287625415,0.26715986348712906
4,2026-03-12,base_plus_crowding,tanh_mlp_16_8,2025,0.5598091976516634,0.24651818887615007
4,2026-03-13,base_plus_crowding,tanh_mlp_16_8,2025,0.5602678571428571,0.25489850781571133
4,2026-03-16,base_plus_crowding,tanh_mlp_16_8,2025,0.5377637252083932,0.2547910490188064
4,2026-03-17,base_plus_crowding,tanh_mlp_16_8,2025,0.47669973325466186,0.26253758140291905
4,2026-03-18,base_plus_crowding,tanh_mlp_16_8,2025,0.4576759454661173,0.2544055627345292
4,2026-03-19,base_plus_crowding,tanh_mlp_16_8,2025,0.4246107231948605,0.2620492340692437
4,2026-03-20,base_plus_crowding,tanh_mlp_16_8,2025,0.44960438770005395,0.2605214143845194
4,2026-03-23,base_plus_crowding,tanh_mlp_16_8,2025,0.4603482938491632,0.2673239656598418
4,2026-03-24,base_plus_crowding,tanh_mlp_16_8,2025,0.4841191315271648,0.25197009634946116
4,2026-02-25,base_plus_crowding,tanh_mlp_16_8,9001,0.5253468040501361,0.2519012351472138
4,2026-02-26,base_plus_crowding,tanh_mlp_16_8,9001,0.5493847647846984,0.2551939288705676
4,2026-02-27,base_plus_crowding,tanh_mlp_16_8,9001,0.5385242338622039,0.2593706874520066
4,2026-03-02,base_plus_crowding,tanh_mlp_16_8,9001,0.47121492946985666,0.26150577978729456
4,2026-03-03,base_plus_crowding,tanh_mlp_16_8,9001,0.5423259259259259,0.26150722814018756
4,2026-03-04,base_plus_crowding,tanh_mlp_16_8,9001,0.5023977632673284,0.2665945547807617
4,2026-03-05,base_plus_crowding,tanh_mlp_16_8,9001,0.4272127655598946,0.2741782759053156
4,2026-03-06,base_plus_crowding,tanh_mlp_16_8,9001,0.44886591442808865,0.2692088357636231
4,2026-03-09,base_plus_crowding,tanh_mlp_16_8,9001,0.4412248787248787,0.27051255810543123
4,2026-03-10,base_plus_crowding,tanh_mlp_16_8,9001,0.4451832785166119,0.26340346023673733
4,2026-03-11,base_plus_crowding,tanh_mlp_16_8,9001,0.46281877090301005,0.26641355168098146
4,2026-03-12,base_plus_crowding,tanh_mlp_16_8,9001,0.5305884184308842,0.24955408735556314
4,2026-03-13,base_plus_crowding,tanh_mlp_16_8,9001,0.507088240881459,0.2577080225283904
4,2026-03-16,base_plus_crowding,tanh_mlp_16_8,9001,0.5180339177924691,0.25634192310163895
4,2026-03-17,base_plus_crowding,tanh_mlp_16_8,9001,0.5094713033644331,0.26136174668901657
4,2026-03-18,base_plus_crowding,tanh_mlp_16_8,9001,0.5127346218693821,0.25173999594476565
4,2026-03-19,base_plus_crowding,tanh_mlp_16_8,9001,0.5020788007882356,0.2578289393167495
4,2026-03-20,base_plus_crowding,tanh_mlp_16_8,9001,0.5046754180902716,0.2577491214400964
4,2026-03-23,base_plus_crowding,tanh_mlp_16_8,9001,0.4647630949793523,0.26869751744658904
4,2026-03-24,base_plus_crowding,tanh_mlp_16_8,9001,0.45622616758012696,0.25452706412888093
4,2026-02-25,base_plus_regime,elastic_logistic_c1_l25,0,0.5031669565993131,0.25201274363921394
4,2026-02-26,base_plus_regime,elastic_logistic_c1_l25,0,0.5883762953129033,0.2562639128177924
4,2026-02-27,base_plus_regime,elastic_logistic_c1_l25,0,0.5375326016083459,0.2602553477837636
4,2026-03-02,base_plus_regime,elastic_logistic_c1_l25,0,0.5501209694534445,0.2601072237165777
4,2026-03-03,base_plus_regime,elastic_logistic_c1_l25,0,0.5592,0.2628254983088138
4,2026-03-04,base_plus_regime,elastic_logistic_c1_l25,0,0.5395232786537134,0.26624677169373967
4,2026-03-05,base_plus_regime,elastic_logistic_c1_l25,0,0.419122180907715,0.27092212719141145
4,2026-03-06,base_plus_regime,elastic_logistic_c1_l25,0,0.5193739618534852,0.2657388880264936
4,2026-03-09,base_plus_regime,elastic_logistic_c1_l25,0,0.42667186417186415,0.26684029994278463
4,2026-03-10,base_plus_regime,elastic_logistic_c1_l25,0,0.40858715858715855,0.260749817768117
4,2026-03-11,base_plus_regime,elastic_logistic_c1_l25,0,0.4594742892976589,0.2641986421405069
4,2026-03-12,base_plus_regime,elastic_logistic_c1_l25,0,0.6063422878491371,0.24785205875759506
4,2026-03-13,base_plus_regime,elastic_logistic_c1_l25,0,0.5685790273556232,0.25790938987904827
4,2026-03-16,base_plus_regime,elastic_logistic_c1_l25,0,0.537441793618856,0.25593476474379667
4,2026-03-17,base_plus_regime,elastic_logistic_c1_l25,0,0.4062027510417819,0.26126973397911324
4,2026-03-18,base_plus_regime,elastic_logistic_c1_l25,0,0.41567011690617356,0.25052504563136246
4,2026-03-19,base_plus_regime,elastic_logistic_c1_l25,0,0.42686607966648066,0.2567174934783843
4,2026-03-20,base_plus_regime,elastic_logistic_c1_l25,0,0.41242582269376016,0.25639853616784264
4,2026-03-23,base_plus_regime,elastic_logistic_c1_l25,0,0.38249836991958264,0.2657568030114343
4,2026-03-24,base_plus_regime,elastic_logistic_c1_l25,0,0.5223065891429778,0.25013620106187295
4,2026-02-25,base_plus_regime,ridge_logistic_c01,0,0.5028324189303716,0.25202462509404655
4,2026-02-26,base_plus_regime,ridge_logistic_c01,0,0.5884008801366916,0.25627744391496016
4,2026-02-27,base_plus_regime,ridge_logistic_c01,0,0.5372201695283634,0.26027367066310575
4,2026-03-02,base_plus_regime,ridge_logistic_c01,0,0.5497814060753548,0.26012277348696
4,2026-03-03,base_plus_regime,ridge_logistic_c01,0,0.5592296296296296,0.26283502273815174
4,2026-03-04,base_plus_regime,ridge_logistic_c01,0,0.5393463219550176,0.2662588469394363
4,2026-03-05,base_plus_regime,ridge_logistic_c01,0,0.41947719501485453,0.2709269737076194
4,2026-03-06,base_plus_regime,ridge_logistic_c01,0,0.5198178589839051,0.265733505604537
4,2026-03-09,base_plus_regime,ridge_logistic_c01,0,0.4267729267729268,0.26683482944655346
4,2026-03-10,base_plus_regime,ridge_logistic_c01,0,0.40909957576624245,0.26074120866876077
4,2026-03-11,base_plus_regime,ridge_logistic_c01,0,0.46003605769230765,0.2641919157160183
4,2026-03-12,base_plus_regime,ridge_logistic_c01,0,0.6064312399928837,0.24785162087691096
4,2026-03-13,base_plus_regime,ridge_logistic_c01,0,0.5687215045592705,0.25790372676371637
4,2026-03-16,base_plus_regime,ridge_logistic_c01,0,0.5370048864616269,0.2559337801438944
4,2026-03-17,base_plus_regime,ridge_logistic_c01,0,0.40648547651534706,0.2612645721586708
4,2026-03-18,base_plus_regime,ridge_logistic_c01,0,0.41561428778793863,0.2505316545363156
4,2026-03-19,base_plus_regime,ridge_logistic_c01,0,0.426535749678213,0.25671440342919727
4,2026-03-20,base_plus_regime,ridge_logistic_c01,0,0.4121336090631181,0.25639931629447926
4,2026-03-23,base_plus_regime,ridge_logistic_c01,0,0.3826206259508802,0.2657496828926661
4,2026-03-24,base_plus_regime,ridge_logistic_c01,0,0.521806316772465,0.2501443929023418
4,2026-02-25,base_plus_regime,tanh_mlp_16_8,442,0.5095343235648333,0.25104781097575907
4,2026-02-26,base_plus_regime,tanh_mlp_16_8,442,0.5960836375705277,0.2522282645477323
4,2026-02-27,base_plus_regime,tanh_mlp_16_8,442,0.581897956965877,0.2561336924492726
4,2026-03-02,base_plus_regime,tanh_mlp_16_8,442,0.5611567792413588,0.2569674810320814
4,2026-03-03,base_plus_regime,tanh_mlp_16_8,442,0.5177037037037037,0.2617860094804341
4,2026-03-04,base_plus_regime,tanh_mlp_16_8,442,0.5001150218541522,0.2656339458669798
4,2026-03-05,base_plus_regime,tanh_mlp_16_8,442,0.3809861918197276,0.2741429202787188
4,2026-03-06,base_plus_regime,tanh_mlp_16_8,442,0.3965862878744487,0.26882731307974644
4,2026-03-09,base_plus_regime,tanh_mlp_16_8,442,0.40023677523677526,0.2686973875108567
4,2026-03-10,base_plus_regime,tanh_mlp_16_8,442,0.451606368273035,0.2616094671787757
4,2026-03-11,base_plus_regime,tanh_mlp_16_8,442,0.49391199832775917,0.26249995469544585
4,2026-03-12,base_plus_regime,tanh_mlp_16_8,442,0.5551614481409002,0.2469015378622647
4,2026-03-13,base_plus_regime,tanh_mlp_16_8,442,0.5354886968085106,0.25488834379740744
4,2026-03-16,base_plus_regime,tanh_mlp_16_8,442,0.5279103190572003,0.2540064625770803
4,2026-03-17,base_plus_regime,tanh_mlp_16_8,442,0.45457339184521395,0.26015966419892755
4,2026-03-18,base_plus_regime,tanh_mlp_16_8,442,0.44953606002746793,0.25395913938028847
4,2026-03-19,base_plus_regime,tanh_mlp_16_8,442,0.4193823968288321,0.2596060920988151
4,2026-03-20,base_plus_regime,tanh_mlp_16_8,442,0.42503596475454053,0.25954288992008484
4,2026-03-23,base_plus_regime,tanh_mlp_16_8,442,0.4392523364485981,0.26321065156511525
4,2026-03-24,base_plus_regime,tanh_mlp_16_8,442,0.46752120598992786,0.2520837796932319
4,2026-02-25,base_plus_regime,tanh_mlp_16_8,2025,0.5099915250457201,0.2515041734873643
4,2026-02-26,base_plus_regime,tanh_mlp_16_8,2025,0.5780383769099335,0.2538124777093546
4,2026-02-27,base_plus_regime,tanh_mlp_16_8,2025,0.5936209519669637,0.25737539836695866
4,2026-03-02,base_plus_regime,tanh_mlp_16_8,2025,0.482038512146465,0.2606470420079136
4,2026-03-03,base_plus_regime,tanh_mlp_16_8,2025,0.4960444444444445,0.26802712806954887
4,2026-03-04,base_plus_regime,tanh_mlp_16_8,2025,0.4679089026915114,0.27334855120969004
4,2026-03-05,base_plus_regime,tanh_mlp_16_8,2025,0.3824996730133223,0.28398505064393287
4,2026-03-06,base_plus_regime,tanh_mlp_16_8,2025,0.41530156366344007,0.27786646175449353
4,2026-03-09,base_plus_regime,tanh_mlp_16_8,2025,0.437976437976438,0.2750565660263614
4,2026-03-10,base_plus_regime,tanh_mlp_16_8,2025,0.4994160827494161,0.2614777286089035
4,2026-03-11,base_plus_regime,tanh_mlp_16_8,2025,0.5071592809364549,0.2642806462629529
4,2026-03-12,base_plus_regime,tanh_mlp_16_8,2025,0.5071161714997332,0.249510597903097
4,2026-03-13,base_plus_regime,tanh_mlp_16_8,2025,0.5223689209726444,0.25676269009813313
4,2026-03-16,base_plus_regime,tanh_mlp_16_8,2025,0.5094452428858868,0.2560858289576469
4,2026-03-17,base_plus_regime,tanh_mlp_16_8,2025,0.49452373050116166,0.2611259823808344
4,2026-03-18,base_plus_regime,tanh_mlp_16_8,2025,0.49313860136892995,0.2545859379603594
4,2026-03-19,base_plus_regime,tanh_mlp_16_8,2025,0.45890808852843684,0.26048497405121224
4,2026-03-20,base_plus_regime,tanh_mlp_16_8,2025,0.46206842294551337,0.26065342897412935
4,2026-03-23,base_plus_regime,tanh_mlp_16_8,2025,0.5144533797000652,0.26401063146926984
4,2026-03-24,base_plus_regime,tanh_mlp_16_8,2025,0.47153450211781966,0.25381549221411726
4,2026-02-25,base_plus_regime,tanh_mlp_16_8,9001,0.5238525357955306,0.25052722213325024
4,2026-02-26,base_plus_regime,tanh_mlp_16_8,9001,0.5859055205221816,0.2513681049851815
4,2026-02-27,base_plus_regime,tanh_mlp_16_8,9001,0.5989866333405782,0.2541557014529369
4,2026-03-02,base_plus_regime,tanh_mlp_16_8,9001,0.5382221027462187,0.25468212054824996
4,2026-03-03,base_plus_regime,tanh_mlp_16_8,9001,0.5441925925925926,0.2590024266186247
4,2026-03-04,base_plus_regime,tanh_mlp_16_8,9001,0.5167489515315602,0.2634513560109557
4,2026-03-05,base_plus_regime,tanh_mlp_16_8,9001,0.40124068087968756,0.2741565100847133
4,2026-03-06,base_plus_regime,tanh_mlp_16_8,9001,0.4187095480840828,0.27008193386788937
4,2026-03-09,base_plus_regime,tanh_mlp_16_8,9001,0.4532368907368907,0.2677702323105453
4,2026-03-10,base_plus_regime,tanh_mlp_16_8,9001,0.4792649792649793,0.2609009459168611
4,2026-03-11,base_plus_regime,tanh_mlp_16_8,9001,0.5012541806020068,0.26152243083290794
4,2026-03-12,base_plus_regime,tanh_mlp_16_8,9001,0.5532045009784736,0.24727407014771738
4,2026-03-13,base_plus_regime,tanh_mlp_16_8,9001,0.5284360752279635,0.25523705460799123
4,2026-03-16,base_plus_regime,tanh_mlp_16_8,9001,0.5433860304685254,0.2529020135928829
4,2026-03-17,base_plus_regime,tanh_mlp_16_8,9001,0.4838416245651559,0.2597665229613542
4,2026-03-18,base_plus_regime,tanh_mlp_16_8,9001,0.49011266316059804,0.2544334575557095
4,2026-03-19,base_plus_regime,tanh_mlp_16_8,9001,0.3981843241334533,0.2631208667291578
4,2026-03-20,base_plus_regime,tanh_mlp_16_8,9001,0.43826425103398675,0.2622256820093344
